NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-08-02;2020-08-08;Si;;;591.5154;287.9932;204;6753.7234;4784;0;4.9498;51;2;29;204;0;202;0;4081;0;0;0
CATALUNYA;GLOBAL;2020-08-02;2020-08-08;No;163.225;1.00769;161.9800;78.3678;6067;1011.3546;78289;7;7.9467;435;70;29;6055;12;5931;4;74679;6;0;0
CATALUNYA;GLOBAL;2020-08-01;2020-08-07;No;161.472;1.0003;161.4245;77.7607;6020;983.0920;76100;8;8.1936;437;70;33;6007;13;5937;5;72513;7;0;0
CATALUNYA;GLOBAL;2020-08-01;2020-08-07;--;;;0.0000;0.0000;140;0.0000;1382;0;6.8889;50;28;0;138;2;93;0;1350;0;0;0
CATALUNYA;GLOBAL;2020-08-01;2020-08-07;Si;;;598.5741;289.4049;205;6937.2485;4914;0;4.8453;55;1;30;205;0;202;0;4169;0;0;0
CATALUNYA;GLOBAL;2020-07-31;2020-08-06;--;;;0.0000;0.0000;128;0.0000;1369;0;6.3480;65;29;0;126;2;85;0;1339;0;0;0
CATALUNYA;GLOBAL;2020-07-31;2020-08-06;Si;;;546.3400;230.1122;163;7096.7741;5027;0;3.7652;55;1;30;163;0;161;0;4276;0;0;0
CATALUNYA;GLOBAL;2020-07-31;2020-08-06;No;164.782;1.02318;161.0499;78.2903;6061;976.4527;75580;14;8.3769;450;75;37;6048;13;6037;5;72114;13;0;0
CATALUNYA;GLOBAL;2020-07-30;2020-08-05;No;169.225;1.03901;162.8712;79.4787;6153;969.7358;75055;19;8.5227;439;77;41;6140;13;6108;5;71708;18;0;0
CATALUNYA;GLOBAL;2020-07-30;2020-08-05;--;;;0.0000;0.0000;121;0.0000;1381;0;6.2268;72;29;0;120;1;84;0;1349;0;0;0
CATALUNYA;GLOBAL;2020-07-30;2020-08-05;Si;;;512.4585;220.2301;156;6993.7177;4953;1;3.9378;60;1;29;156;0;167;0;4240;1;0;0
CATALUNYA;GLOBAL;2020-07-29;2020-08-04;--;;;0.0000;0.0000;124;0.0000;1381;0;6.2916;74;29;0;123;1;85;0;1351;0;0;0
CATALUNYA;GLOBAL;2020-07-29;2020-08-04;Si;;;513.8702;269.6407;191;7057.2457;4998;1;4.8548;67;0;28;191;0;209;0;4304;1;0;0
CATALUNYA;GLOBAL;2020-07-29;2020-08-04;No;172.738;1.05314;164.0209;80.6412;6243;998.2050;77256;22;8.4257;442;74;44;6228;15;6230;5;73979;21;0;0
CATALUNYA;GLOBAL;2020-07-28;2020-08-03;--;;;0.0000;0.0000;125;0.0000;1344;0;6.3166;72;26;0;124;1;83;0;1314;0;0;0
CATALUNYA;GLOBAL;2020-07-28;2020-08-03;Si;;;489.8708;300.6988;213;6993.7177;4953;1;5.1628;68;0;27;213;0;222;0;4299;1;0;0
CATALUNYA;GLOBAL;2020-07-28;2020-08-03;No;175.654;1.06015;165.6872;81.8296;6335;987.0317;76390;23;8.5808;452;78;43;6320;15;6290;7;73363;22;0;0
CATALUNYA;GLOBAL;2020-07-27;2020-08-02;No;177.981;1.06556;167.0305;83.3925;6456;985.2750;76253;24;8.5835;446;82;46;6442;14;6295;6;73385;23;0;0
CATALUNYA;GLOBAL;2020-07-27;2020-08-02;--;;;0.0000;0.0000;115;0.0000;1318;0;6.2742;82;6;0;114;1;81;0;1291;0;0;0
CATALUNYA;GLOBAL;2020-07-27;2020-08-02;Si;;;509.6350;303.5222;215;6805.9575;4819;2;5.1497;66;0;27;215;0;215;0;4173;2;0;0
CATALUNYA;GLOBAL;2020-07-26;2020-08-01;--;;;0.0000;0.0000;116;0.0000;1352;0;6.2736;79;5;0;116;0;83;0;1323;0;0;0
CATALUNYA;GLOBAL;2020-07-26;2020-08-01;Si;;;526.5758;303.5222;215;6828.5452;4834;3;5.1749;62;0;28;215;0;216;0;4171;3;0;0
CATALUNYA;GLOBAL;2020-07-26;2020-08-01;No;177.684;1.06214;167.2889;83.6121;6473;996.4095;77116;23;8.6249;450;82;49;6459;14;6400;5;74240;22;0;0
CATALUNYA;GLOBAL;2020-07-25;2020-07-31;No;177.665;1.05494;168.4127;83.6638;6477;994.7949;76993;21;8.5643;442;83;51;6464;13;6350;3;74160;20;0;0
CATALUNYA;GLOBAL;2020-07-25;2020-07-31;--;;;0.0000;0.0000;120;0.0000;1354;0;6.5561;71;4;0;120;0;87;0;1327;0;0;0
CATALUNYA;GLOBAL;2020-07-25;2020-07-31;Si;;;567.5160;309.1691;219;6702.9011;4745;3;5.1741;63;1;28;219;0;214;0;4133;3;0;0
CATALUNYA;GLOBAL;2020-07-24;2020-07-30;--;;;0.0000;0.0000;129;0.0000;1321;0;7.2419;66;3;0;129;0;94;0;1298;0;0;0
CATALUNYA;GLOBAL;2020-07-24;2020-07-30;Si;;;564.6925;316.2278;224;6615.3737;4683;3;5.4908;65;1;27;224;0;226;0;4113;3;0;0
CATALUNYA;GLOBAL;2020-07-24;2020-07-30;No;175.252;1.05313;166.4105;82.7596;6407;995.2082;77031;15;8.3660;425;77;46;6392;15;6210;3;74251;14;0;0
CATALUNYA;GLOBAL;2020-07-23;2020-07-29;--;;;0.0000;0.0000;138;0.0000;1302;0;7.4045;67;2;0;138;0;95;0;1283;0;0;0
CATALUNYA;GLOBAL;2020-07-23;2020-07-29;Si;;;549.1635;292.2284;207;6612.5502;4682;2;4.8079;66;1;25;207;0;199;0;4137;2;0;0
CATALUNYA;GLOBAL;2020-07-23;2020-07-29;No;176.464;1.06997;164.9251;83.3925;6456;1003.2168;77655;11;8.2667;436;75;39;6438;18;6200;4;75037;11;0;0
CATALUNYA;GLOBAL;2020-07-22;2020-07-28;No;177.575;1.09733;161.8250;83.3796;6455;972.8488;75305;10;8.4656;425;79;38;6437;18;6165;4;72861;10;0;0
CATALUNYA;GLOBAL;2020-07-22;2020-07-28;--;;;0.0000;0.0000;140;0.0000;1277;0;7.6130;67;2;0;140;0;96;0;1261;0;0;0
CATALUNYA;GLOBAL;2020-07-22;2020-07-28;Si;;;550.5752;244.2295;173;6601.2564;4674;2;3.7843;54;1;24;173;0;153;0;4041;2;0;0
CATALUNYA;GLOBAL;2020-07-21;2020-07-27;--;;;0.0000;0.0000;131;0.0000;1215;0;7.2621;68;2;1;131;0;87;0;1198;0;0;0
CATALUNYA;GLOBAL;2020-07-21;2020-07-27;Si;;;488.4590;189.1720;134;6481.2592;4589;2;3.0380;54;1;21;134;0;120;0;3948;2;0;0
CATALUNYA;GLOBAL;2020-07-21;2020-07-27;No;178.025;1.13602;156.7098;83.8575;6492;960.0996;74320;8;8.6241;405;74;39;6473;19;6208;1;71988;8;0;0
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;No;177.827;1.18049;150.6388;83.6380;6475;946.1234;73238;8;8.7328;410;69;40;6458;17;6203;2;71046;8;0;0
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;--;;;0.0000;0.0000;137;0.0000;1202;0;7.6078;59;3;1;137;0;90;0;1183;0;0;0
CATALUNYA;GLOBAL;2020-07-20;2020-07-26;Si;;;484.2239;206.1127;146;6654.9022;4713;1;3.4500;49;2;19;146;0;140;0;4057;1;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;--;;;0.0000;0.0000;139;0.0000;1172;0;7.6190;53;3;1;139;0;88;0;1155;0;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;Si;;;485.6356;223.0535;158;6766.4290;4793;0;3.6066;58;2;13;158;0;150;0;4159;0;0;0
CATALUNYA;GLOBAL;2020-07-19;2020-07-25;No;184.586;1.23874;149.0112;83.6767;6478;929.6283;71958;11;8.7862;394;69;39;6462;16;6130;2;69780;11;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;--;;;0.0000;0.0000;144;0.0000;1155;0;7.5571;56;3;1;144;0;86;0;1138;0;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;Si;;;478.5769;258.3468;183;6765.0172;4792;0;4.6383;54;1;11;183;0;193;0;4161;0;0;0
CATALUNYA;GLOBAL;2020-07-18;2020-07-24;No;196.613;1.34226;146.4795;84.7488;6561;918.7909;71119;11;9.0373;386;62;33;6545;16;6231;2;68959;11;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;No;205.335;1.4643;140.2276;83.6509;6476;876.6425;67854;13;9.3748;381;60;32;6458;18;6179;2;65919;13;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;--;;;0.0000;0.0000;140;0.0000;1172;0;6.8398;48;6;1;140;0;79;0;1155;0;0;0
CATALUNYA;GLOBAL;2020-07-17;2020-07-23;Si;;;454.5775;248.4647;176;6575.8452;4658;0;4.7053;51;1;9;176;0;190;0;4038;0;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;--;;;0.0000;0.0000;147;0.0000;1148;0;7.0859;44;6;1;147;0;80;0;1129;0;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;Si;;;453.1658;256.9351;182;6327.3805;4481;1;4.7865;49;1;8;182;0;185;0;3864;1;0;0
CATALUNYA;GLOBAL;2020-07-16;2020-07-22;No;203.577;1.53879;132.2965;81.5325;6312;831.3552;64348;13;9.5685;366;55;29;6297;15;5980;1;62495;12;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;No;195.875;1.57778;124.1459;78.4453;6073;786.4943;60876;12;9.5258;341;52;25;6060;13;5632;1;59123;11;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;--;;;0.0000;0.0000;141;0.0000;1066;0;7.2727;43;7;1;141;0;76;0;1045;0;0;0
CATALUNYA;GLOBAL;2020-07-15;2020-07-21;Si;;;451.7540;306.3457;217;6107.1504;4325;1;6.0329;52;1;9;217;0;231;0;3828;1;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;--;;;0.0000;0.0000;150;0.0000;1010;0;8.0564;38;7;0;150;0;80;0;993;0;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;Si;;;468.6948;299.2870;212;6074.6805;4302;1;5.9729;50;1;9;212;0;229;0;3833;1;0;0
CATALUNYA;GLOBAL;2020-07-14;2020-07-20;No;183.131;1.60306;114.2385;72.8522;5640;731.1317;56589;13;9.3073;346;42;20;5631;9;5113;2;54945;12;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;No;167.267;1.6215;103.1556;67.0008;5187;696.2686;53887;16;9.2137;316;43;14;5179;8;4827;1;52385;15;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;--;;;0.0000;0.0000;141;0.0000;962;0;7.4895;37;6;0;141;0;71;0;948;0;0;0
CATALUNYA;GLOBAL;2020-07-13;2020-07-19;Si;;;429.1663;278.1111;197;5981.5063;4236;1;5.5716;50;0;7;197;0;212;0;3804;1;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;No;164.306;1.64045;100.1589;65.3345;5058;683.7649;52922;13;9.0634;303;39;12;5050;8;4664;1;51459;12;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;--;;;0.0000;0.0000;135;0.0000;960;0;7.0825;33;6;0;135;0;67;0;946;0;0;0
CATALUNYA;GLOBAL;2020-07-12;2020-07-18;Si;;;405.1669;262.5820;186;5892.5672;4173;1;5.5437;42;0;9;186;0;208;0;3751;1;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;--;;;0.0000;0.0000;130;0.0000;926;0;7.0175;30;5;0;130;0;64;0;912;0;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;Si;;;368.4619;220.2301;156;5553.7516;3933;1;4.4653;41;0;9;156;0;157;0;3515;1;0;0
CATALUNYA;GLOBAL;2020-07-11;2020-07-17;No;158.969;1.67921;94.6691;61.7306;4779;651.9760;50459;15;8.8472;292;39;12;4772;7;4338;1;49030;14;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;No;148.526;1.73666;85.5238;56.5767;4380;612.1397;47373;17;8.7002;281;36;11;4375;5;4004;2;46029;16;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;--;;;0.0000;0.0000;124;0.0000;834;0;7.8049;32;3;0;124;0;64;0;820;0;0;0
CATALUNYA;GLOBAL;2020-07-10;2020-07-16;Si;;;337.4038;206.1127;146;5476.1064;3877;2;4.1461;38;0;9;146;0;143;0;3447;2;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;--;;;0.0000;0.0000;95;0.0000;714;0;6.6856;25;3;0;95;0;47;0;703;0;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;Si;;;313.4043;196.2306;139;5679.3957;4021;2;4.0997;29;0;10;139;0;148;0;3608;2;0;0
CATALUNYA;GLOBAL;2020-07-09;2020-07-15;No;136.131;1.79354;75.9006;50.7640;3930;569.7330;44091;16;8.4512;255;36;10;3922;8;3617;3;42818;16;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;No;123.581;1.8175;67.9954;45.7005;3538;536.6653;41532;15;8.0205;263;37;12;3530;8;3232;3;40319;15;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;--;;;0.0000;0.0000;94;0.0000;666;0;7.4695;21;3;0;94;0;49;0;656;0;0;0
CATALUNYA;GLOBAL;2020-07-08;2020-07-14;Si;;;234.3474;145.4083;103;5467.6360;3871;2;2.9752;26;0;9;103;0;103;0;3460;2;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;No;111.582;1.83443;60.8264;41.3862;3204;519.3177;40187;17;7.4768;247;37;14;3196;8;2913;4;38998;16;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;--;;;0.0000;0.0000;76;0.0000;633;0;6.7416;20;3;0;76;0;42;0;623;0;0;0
CATALUNYA;GLOBAL;2020-07-07;2020-07-13;Si;;;218.8183;169.4077;120;5371.6383;3803;2;2.8165;27;2;10;120;0;95;0;3371;2;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;--;;;0.0000;0.0000;69;0.0000;559;0;7.1038;18;4;0;69;0;39;0;549;0;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;Si;;;194.8189;151.0552;107;5094.9389;3606;3;2.5892;32;2;12;107;0;82;0;3164;3;0;0
CATALUNYA;GLOBAL;2020-07-06;2020-07-12;No;97.678;1.82788;53.4379;36.1548;2799;497.8883;38530;15;6.8111;239;32;12;2788;11;2542;4;37366;14;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;No;93.6929;1.8266;51.2936;34.8244;2696;487.3092;37710;16;6.6971;238;31;10;2684;12;2444;5;36553;15;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;--;;;0.0000;0.0000;69;0.0000;547;0;7.6350;21;4;0;69;0;41;0;537;0;0;0
CATALUNYA;GLOBAL;2020-07-05;2020-07-11;Si;;;187.7602;142.5848;101;4843.6507;3428;3;2.2992;32;2;10;101;0;69;0;2998;3;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;--;;;0.0000;0.0000;62;0.0000;522;0;7.6172;21;4;0;62;0;39;0;512;0;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;Si;;;180.7016;148.2318;105;4740.5943;3355;3;2.6630;31;2;9;105;0;78;0;2926;3;0;0
CATALUNYA;GLOBAL;2020-07-04;2020-07-10;No;86.8471;1.79053;48.5035;32.9385;2550;474.2371;36699;15;6.5096;226;31;11;2539;11;2311;5;35564;14;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;No;74.6173;1.72592;43.2334;28.9471;2241;457.3674;35397;11;5.5603;204;27;12;2232;9;1900;4;34233;10;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;--;;;0.0000;0.0000;51;0.0000;484;0;6.5126;17;3;0;51;0;31;0;476;0;0;0
CATALUNYA;GLOBAL;2020-07-03;2020-07-09;Si;;;177.8781;131.2910;93;4424.3664;3132;2;2.4544;31;2;11;93;0;66;0;2687;2;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;Si;;;155.2904;117.1737;83;4058.7280;2873;2;2.2670;36;2;11;83;0;54;0;2380;2;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;No;63.5837;1.64851;38.5703;25.1366;1946;441.7507;34186;13;5.0047;189;23;13;1939;7;1649;3;32997;12;0;0
CATALUNYA;GLOBAL;2020-07-02;2020-07-08;--;;;0.0000;0.0000;45;0.0000;448;0;6.8337;16;3;0;45;0;30;0;439;0;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;--;;;0.0000;0.0000;36;0.0000;416;0;4.9140;17;1;0;36;0;20;0;407;0;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;Si;;;125.6441;88.9390;63;3863.9090;2735;2;1.6466;38;2;10;63;0;37;0;2245;2;0;0
CATALUNYA;GLOBAL;2020-07-01;2020-07-07;No;54.7508;1.65443;33.0935;22.2948;1726;429.7766;33250;22;4.5481;171;18;17;1715;11;1454;5;32058;21;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;No;48.7147;1.66212;29.3088;19.4401;1505;420.9801;32572;19;4.0326;149;18;18;1494;11;1261;4;31350;19;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;--;;;0.0000;0.0000;30;0.0000;401;0;4.0921;17;1;0;30;0;16;0;391;0;0;0
CATALUNYA;GLOBAL;2020-06-30;2020-07-06;Si;;;94.5860;49.4106;35;3712.8538;2627;3;1.5038;36;0;10;35;0;32;0;2126;2;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;--;;;0.0000;0.0000;26;0.0000;394;0;4.4386;17;0;0;26;0;17;0;383;0;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;Si;;;88.9390;43.7636;31;3546.2694;2510;2;1.4978;35;0;10;31;0;30;0;2002;1;0;0
CATALUNYA;GLOBAL;2020-06-29;2020-07-05;No;44.1174;1.69417;26.0408;17.2830;1338;421.7551;32636;15;3.8060;147;16;18;1330;8;1191;4;31383;15;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;No;42.0798;1.68618;24.9557;16.4692;1275;421.6517;32629;14;3.6941;141;12;18;1268;7;1157;3;31387;14;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;--;;;0.0000;0.0000;25;0.0000;397;0;4.1451;12;0;0;25;0;16;0;386;0;0;0
CATALUNYA;GLOBAL;2020-06-28;2020-07-04;Si;;;88.9390;45.1754;32;3590.0331;2541;2;1.5331;34;0;12;32;0;31;0;2021;1;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;No;40.4537;1.6993;23.8061;15.5650;1205;425.0489;32890;16;3.4994;143;12;17;1198;7;1104;3;31618;16;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;--;;;0.0000;0.0000;22;0.0000;414;0;3.7221;9;0;0;22;0;15;0;403;0;0;0
CATALUNYA;GLOBAL;2020-06-27;2020-07-03;Si;;;76.2335;32.4698;23;3636.6203;2574;2;1.0816;35;0;12;23;0;22;0;2033;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;--;;;0.0000;0.0000;23;0.0000;421;0;3.7037;8;0;0;23;0;15;0;405;0;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;Si;;;77.6452;46.5871;33;3815.9102;2701;2;1.4493;36;0;12;33;0;31;0;2138;1;0;0
CATALUNYA;GLOBAL;2020-06-26;2020-07-02;No;35.3551;1.64587;21.4810;14.2862;1106;430.1512;33283;18;3.1577;141;15;16;1097;9;1005;3;31904;18;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;No;31.831;1.59293;19.9827;13.4337;1040;415.3353;32139;15;2.7799;147;14;17;1032;8;853;3;30777;15;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;--;;;0.0000;0.0000;22;0.0000;440;0;3.0588;8;1;0;22;0;13;0;425;0;0;0
CATALUNYA;GLOBAL;2020-06-25;2020-07-01;Si;;;80.4686;38.1167;27;3608.3856;2555;1;1.2922;34;0;12;27;0;26;0;2012;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;--;;;0.0000;0.0000;16;0.0000;393;0;2.9178;6;1;0;16;0;11;0;377;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;Si;;;91.7625;36.7050;26;3234.2768;2290;1;1.4509;33;0;13;26;0;26;0;1792;0;0;0
CATALUNYA;GLOBAL;2020-06-24;2020-06-30;No;26.2258;1.49729;17.5155;10.7986;836;367.5034;28445;6;2.5256;137;11;10;832;4;687;1;27235;6;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;No;23.4207;1.44475;16.2109;9.8686;764;367.6972;28460;6;2.3145;144;13;7;761;3;629;0;27171;6;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;--;;;0.0000;0.0000;24;0.0000;404;0;3.8961;6;1;0;24;0;15;0;385;0;0;0
CATALUNYA;GLOBAL;2020-06-23;2020-06-29;Si;;;98.8212;45.1754;32;3227.2181;2286;0;1.8519;35;0;12;32;0;32;0;1728;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;Si;;;103.0563;45.1754;32;3286.5109;2328;0;1.8540;31;0;12;32;0;32;0;1726;0;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;No;20.7469;1.38343;14.9967;8.7577;678;358.6294;27755;9;2.2901;143;16;11;675;3;606;0;26453;9;0;0
CATALUNYA;GLOBAL;2020-06-22;2020-06-28;--;;;0.0000;0.0000;22;0.0000;391;0;3.2258;8;1;0;22;0;12;0;372;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;--;;;0.0000;0.0000;22;0.0000;391;0;3.2345;8;1;0;22;0;12;0;371;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;Si;;;111.5267;43.7636;31;3234.2768;2291;0;1.8257;30;0;11;31;0;31;0;1698;0;0;0
CATALUNYA;GLOBAL;2020-06-21;2020-06-27;No;19.3875;1.34371;14.4283;8.4865;657;356.5368;27591;11;2.1863;139;16;13;653;4;574;0;26243;11;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;No;17.9176;1.27376;14.0666;8.2410;638;355.2064;27486;13;2.1796;130;14;14;634;4;568;0;26047;13;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;--;;;0.0000;0.0000;22;0.0000;378;0;3.3708;9;1;0;22;0;12;0;356;0;0;0
CATALUNYA;GLOBAL;2020-06-20;2020-06-26;Si;;;111.5267;43.7636;31;3228.6299;2287;0;1.8214;34;0;14;31;0;31;0;1702;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;--;;;0.0000;0.0000;18;0.0000;359;0;2.3529;10;1;0;18;0;8;0;340;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;Si;;;119.9971;31.0580;22;3141.1025;2225;0;1.3043;36;0;13;22;0;21;0;1610;0;0;0
CATALUNYA;GLOBAL;2020-06-19;2020-06-25;No;15.8139;1.20261;13.1495;7.1948;557;342.5605;26506;14;1.9136;122;11;15;553;4;479;1;25069;14;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;No;14.3423;1.17995;12.1549;6.5489;507;359.8952;27846;16;1.8705;123;14;17;501;6;490;1;26234;16;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;--;;;0.0000;0.0000;17;0.0000;363;0;2.3460;9;0;0;17;0;8;0;341;0;0;0
CATALUNYA;GLOBAL;2020-06-18;2020-06-24;Si;;;118.5854;42.3519;30;3414.9784;2419;0;1.8465;35;0;12;30;0;32;0;1733;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;Si;;;135.5262;55.0575;39;4022.0230;2849;0;1.9857;34;0;12;39;0;39;0;1964;0;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;No;14.8695;1.15;12.9299;6.7168;520;406.9780;31488;19;1.6879;137;18;20;511;9;499;1;29605;18;0;0
CATALUNYA;GLOBAL;2020-06-17;2020-06-23;--;;;0.0000;0.0000;18;0.0000;404;0;2.3684;10;0;0;18;0;9;0;380;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;--;;;0.0000;0.0000;10;0.0000;403;0;1.0526;10;0;0;10;0;4;0;380;0;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;Si;;;135.5262;53.6457;38;4188.6073;2966;1;1.9539;36;1;13;38;0;39;0;1995;1;0;0
CATALUNYA;GLOBAL;2020-06-16;2020-06-22;No;13.9261;1.10124;12.6458;6.3422;491;409.1609;31655;21;1.5338;132;16;20;482;9;456;1;29776;20;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;No;13.3296;1.0584;12.5941;6.2389;483;423.6668;32780;19;1.4471;122;14;22;473;10;445;1;30802;18;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;--;;;0.0000;0.0000;10;0.0000;440;0;0.7212;6;0;0;10;0;3;0;416;0;0;0
CATALUNYA;GLOBAL;2020-06-15;2020-06-21;Si;;;167.9960;57.8809;41;4253.5469;3012;1;2.0408;35;2;17;41;0;42;0;2057;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;--;;;0.0000;0.0000;9;0.0000;441;0;0.7177;6;0;0;9;0;3;0;418;0;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;Si;;;187.7602;67.7631;48;4310.0162;3052;1;2.3866;37;2;20;48;0;50;0;2094;1;0;0
CATALUNYA;GLOBAL;2020-06-14;2020-06-20;No;12.8226;1.02869;12.4649;5.9418;460;423.2405;32746;20;1.3854;126;15;27;450;10;425;2;30802;19;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;No;12.0819;0.960312;12.5812;5.8255;451;425.0618;32890;17;1.3083;127;15;26;441;10;403;2;30940;16;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;--;;;0.0000;0.0000;9;0.0000;439;0;0.7212;5;0;0;9;0;3;0;416;0;0;0
CATALUNYA;GLOBAL;2020-06-13;2020-06-19;Si;;;194.8189;67.7631;48;4336.8391;3071;1;2.3866;33;2;20;48;0;50;0;2094;1;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;--;;;0.0000;0.0000;9;0.0000;485;0;1.3072;4;0;0;9;0;6;0;459;0;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;Si;;;214.5831;88.9390;63;4849.2976;3434;1;2.9610;30;2;20;63;0;66;0;2228;1;0;0
CATALUNYA;GLOBAL;2020-06-12;2020-06-18;No;11.9518;0.879537;13.5887;5.9547;461;441.6603;34178;14;1.2994;135;19;26;451;10;415;1;32001;13;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;--;;;0.0000;0.0000;10;0.0000;508;0;1.6563;4;0;0;10;0;8;0;483;0;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;Si;;;237.1708;76.2335;54;4928.3546;3490;1;2.4512;31;3;24;54;0;54;0;2202;1;0;0
CATALUNYA;GLOBAL;2020-06-11;2020-06-17;No;11.3575;0.820212;13.8470;5.6060;434;449.0747;34751;15;1.2105;128;19;24;424;10;393;1;32534;14;0;0
